id,name,sex,class,date,japanese,math,english,science,social,total,average,animal,tea
S0645,山崎 くみ子,女,2-A,2024-06,77,73,67,51,58,326,65.2,猫派,抹茶
S0646,松田 桃子,女,3-C,2024-06,60,73,77,88,83,381,76.2,犬派,抹茶
S0647,橋本 聡太郎,男,3-D,2024-06,87,75,78,75,90,405,81,猫派,玉露
S0648,西村 舞,女,3-B,2024-06,55,59,76,66,51,307,61.4,犬派,抹茶
S0649,小林 学,男,3-D,2024-06,88,78,56,63,62,347,69.4,犬派,抹茶
S0650,吉田 裕樹,男,3-D,2024-06,100,85,85,92,92,454,90.8,猫派,玉露
S0651,高橋 充,男,3-B,2024-06,53,41,68,37,37,236,47.2,猫派,煎茶
S0652,山田 裕太,男,3-A,2024-06,64,71,77,83,74,369,73.8,犬派,抹茶
S0653,太田 健一,男,1-D,2024-06,96,100,99,100,100,495,99,犬派,玉露
S0654,斉藤 香織,女,2-B,2024-06,76,68,67,57,62,330,66,猫派,抹茶
S0655,小林 舞,女,3-B,2024-06,88,94,99,100,100,481,96.2,犬派,玉露
S0656,石井 花子,女,3-D,2024-06,67,74,75,60,69,345,69,猫派,抹茶
S0657,井上 淳,男,3-B,2024-06,45,41,52,44,37,219,43.8,猫派,煎茶
S0658,山本 翼,男,3-C,2024-06,46,77,58,74,59,314,62.8,犬派,抹茶
S0659,池田 香織,女,3-D,2024-06,63,52,70,47,47,279,55.8,猫派,抹茶
S0660,佐藤 美加子,女,1-D,2024-06,95,86,100,82,72,435,87,猫派,玉露
S0661,佐藤 幹,女,3-C,2024-06,52,70,53,70,59,304,60.8,犬派,抹茶
S0662,鈴木 香織,女,3-D,2024-06,90,90,93,80,80,433,86.6,猫派,玉露
S0663,近藤 治,男,1-C,2024-06,94,59,54,72,85,364,72.8,猫派,抹茶
S0664,橋本 美加子,女,1-C,2024-06,59,71,53,77,67,327,65.4,犬派,抹茶
S0665,高橋 千代,女,3-B,2024-06,73,70,63,79,76,361,72.2,犬派,抹茶
S0666,遠藤 香織,女,2-D,2024-06,41,32,30,48,39,190,38,犬派,煎茶
S0667,加藤 真綾,女,3-C,2024-06,61,71,74,89,66,361,72.2,犬派,抹茶
S0668,山崎 直子,女,1-D,2024-06,43,56,40,33,40,212,42.4,犬派,煎茶
S0669,岡本 さゆり,女,2-B,2024-06,51,64,61,69,57,302,60.4,犬派,抹茶
S0670,佐藤 さゆり,女,1-C,2024-06,73,67,72,62,96,370,74,猫派,抹茶
S0671,橋本 亮介,男,2-D,2024-06,64,68,47,86,85,350,70,犬派,抹茶
S0672,山崎 明美,女,3-D,2024-06,74,58,59,54,70,315,63,猫派,抹茶
S0673,池田 浩,男,1-C,2024-06,82,89,95,69,100,435,87,猫派,玉露
S0674,太田 知実,女,1-A,2024-06,92,96,97,90,100,475,95,猫派,玉露
S0675,高橋 浩,男,1-A,2024-06,67,76,36,67,70,316,63.2,犬派,抹茶
S0676,伊藤 学,男,3-B,2024-06,47,36,48,43,34,208,41.6,猫派,煎茶
S0677,鈴木 学,男,1-D,2024-06,82,89,99,77,86,433,86.6,猫派,玉露
S0678,山口 直子,女,3-D,2024-06,59,84,67,65,67,342,68.4,犬派,抹茶
S0679,林 太郎,男,3-B,2024-06,58,99,61,93,82,393,78.6,犬派,抹茶
S0680,小林 太一,男,3-B,2024-06,69,98,78,72,67,384,76.8,犬派,抹茶
S0681,福田 裕美子,女,3-D,2024-06,60,50,66,53,70,299,59.8,猫派,抹茶
S0682,山田 結衣,女,3-B,2024-06,84,90,91,70,100,435,87,猫派,玉露
S0683,高橋 里佳,女,2-C,2024-06,73,73,41,59,74,320,64,犬派,抹茶
S0684,山本 英樹,男,1-B,2024-06,77,71,83,72,85,388,77.6,猫派,抹茶
S0685,加藤 稔,男,1-D,2024-06,54,49,59,52,53,267,53.4,猫派,抹茶
S0686,小林 涼平,男,1-D,2024-06,54,59,39,36,60,248,49.6,猫派,煎茶
S0687,高橋 桃子,女,1-C,2024-06,26,24,33,21,44,148,29.6,猫派,煎茶
S0688,渡辺 裕太,男,1-C,2024-06,67,79,97,75,82,400,80,猫派,玉露
S0689,渡辺 洋介,男,2-C,2024-06,85,100,81,62,100,428,85.6,猫派,玉露
S0690,林 知実,女,3-D,2024-06,81,65,66,88,79,379,75.8,犬派,抹茶
S0691,渡辺 修平,男,3-D,2024-06,70,83,75,63,54,345,69,犬派,抹茶
S0692,吉田 明美,女,1-A,2024-06,69,66,91,87,82,395,79,猫派,抹茶
S0693,木村 直子,女,1-D,2024-06,69,61,48,46,52,276,55.2,猫派,抹茶
S0694,山崎 あすか,女,3-B,2024-06,84,58,52,78,57,329,65.8,犬派,抹茶
S0695,松本 稔,男,3-C,2024-06,88,81,72,81,70,392,78.4,犬派,抹茶
S0696,山田 裕美子,女,3-B,2024-06,77,86,58,67,64,352,70.4,犬派,抹茶
S0697,田中 淳,男,3-D,2024-06,58,64,57,59,67,305,61,犬派,抹茶
S0698,木村 知実,女,3-C,2024-06,98,95,100,98,99,490,98,猫派,玉露
S0699,長谷川 智也,男,2-A,2024-06,56,49,56,60,66,287,57.4,猫派,抹茶
S0700,田中 零,男,1-D,2024-06,65,60,73,64,72,334,66.8,猫派,抹茶
S0701,田中 あすか,女,1-A,2024-06,44,48,47,39,50,228,45.6,猫派,煎茶
S0702,中島 陽子,女,2-B,2024-06,50,48,61,30,40,229,45.8,猫派,煎茶
S0703,中村 春香,女,2-C,2024-06,71,100,89,98,100,458,91.6,犬派,玉露
S0704,山田 直子,女,3-A,2024-06,88,69,70,82,70,379,75.8,猫派,抹茶
S0705,中川 直子,女,3-C,2024-06,90,87,63,75,81,396,79.2,犬派,抹茶
S0706,橋本 健一,男,1-A,2024-06,67,69,61,64,54,315,63,犬派,抹茶
S0707,田中 さゆり,女,2-B,2024-06,47,63,60,53,80,303,60.6,猫派,抹茶
S0708,坂本 陽子,女,3-C,2024-06,69,59,62,69,62,321,64.2,猫派,抹茶
S0709,藤田 修平,男,3-C,2024-06,78,64,56,54,84,336,67.2,猫派,抹茶
S0710,青木 千代,女,3-B,2024-06,90,79,70,81,83,403,80.6,猫派,玉露
S0711,橋本 英樹,男,1-D,2024-06,38,35,59,40,56,228,45.6,猫派,煎茶
S0712,阿部 英樹,男,2-C,2024-06,69,67,61,65,62,324,64.8,犬派,抹茶
S0713,林 明美,女,3-D,2024-06,70,56,59,46,63,294,58.8,猫派,抹茶
S0714,斉藤 晃,男,1-A,2024-06,56,52,59,40,67,274,54.8,猫派,抹茶
S0715,小林 あすか,女,3-C,2024-06,64,53,73,63,82,335,67,猫派,抹茶
S0716,高橋 太郎,男,3-A,2024-06,92,78,88,81,72,411,82.2,猫派,玉露
S0717,木村 聡太郎,男,3-B,2024-06,64,93,71,73,76,377,75.4,犬派,抹茶
S0718,田中 淳,男,1-C,2024-06,66,43,41,52,40,242,48.4,猫派,煎茶
S0719,加藤 舞,女,1-B,2024-06,91,61,95,98,89,434,86.8,猫派,玉露
S0720,山崎 あすか,女,1-D,2024-06,48,44,39,39,51,221,44.2,猫派,煎茶
S0721,鈴木 亮介,男,2-B,2024-06,88,66,89,91,97,431,86.2,猫派,玉露
S0722,井上 さゆり,女,2-A,2024-06,55,61,50,61,55,282,56.4,犬派,抹茶
S0723,岡田 真綾,女,3-C,2024-06,49,69,47,45,60,270,54,犬派,抹茶
S0724,伊藤 直樹,男,2-C,2024-06,56,64,61,63,94,338,67.6,猫派,抹茶
S0725,中村 太一,男,3-B,2024-06,56,85,74,72,57,344,68.8,犬派,抹茶
S0726,清水 和也,男,1-D,2024-06,96,89,70,87,100,442,88.4,猫派,玉露
S0727,岡本 美加子,女,3-A,2024-06,69,71,71,65,72,348,69.6,猫派,抹茶
S0728,山本 翔太,男,1-D,2024-06,100,84,100,99,97,480,96,猫派,玉露
S0729,吉田 翔太,男,2-D,2024-06,67,72,84,64,66,353,70.6,猫派,抹茶
S0730,井上 直人,男,1-D,2024-06,66,82,67,77,77,369,73.8,犬派,抹茶
S0731,伊藤 明美,女,2-D,2024-06,60,55,62,53,60,290,58,猫派,抹茶
S0732,加藤 明美,女,2-A,2024-06,69,76,86,60,99,390,78,猫派,抹茶
S0733,林 翔太,男,3-C,2024-06,70,64,85,74,95,388,77.6,猫派,抹茶
S0734,斎藤 修平,男,1-D,2024-06,77,70,91,83,81,402,80.4,猫派,玉露
S0735,太田 康弘,男,3-B,2024-06,77,100,85,91,86,439,87.8,犬派,玉露
S0736,近藤 健一,男,1-C,2024-06,51,23,32,37,22,165,33,猫派,煎茶
S0737,鈴木 花子,女,3-D,2024-06,55,50,50,44,53,252,50.4,猫派,抹茶
S0738,橋本 香織,女,1-B,2024-06,48,63,52,74,61,298,59.6,犬派,抹茶
S0739,斎藤 桃子,女,2-B,2024-06,100,100,100,86,100,486,97.2,猫派,玉露
S0740,伊藤 知実,女,1-A,2024-06,58,50,51,55,58,272,54.4,猫派,抹茶
S0741,藤井 稔,男,3-D,2024-06,69,53,92,71,73,358,71.6,猫派,抹茶
S0742,山口 翼,男,1-B,2024-06,56,66,67,77,85,351,70.2,犬派,抹茶
S0743,藤原 翔太,男,1-A,2024-06,74,87,95,88,91,435,87,犬派,玉露
S0744,中島 花子,女,3-A,2024-06,46,19,22,27,36,150,30,猫派,煎茶
S0745,佐藤 康弘,男,3-A,2024-06,35,57,44,49,33,218,43.6,犬派,煎茶
S0746,佐藤 加奈,女,2-B,2024-06,67,61,68,50,73,319,63.8,猫派,抹茶
S0747,斎藤 修平,男,1-B,2024-06,61,72,68,60,52,313,62.6,犬派,抹茶
S0748,佐藤 直子,女,1-C,2024-06,76,96,73,99,100,444,88.8,犬派,玉露
S0749,藤井 加奈,女,1-C,2024-06,45,44,48,44,31,212,42.4,犬派,煎茶
S0750,中村 浩,男,3-B,2024-06,83,55,69,78,56,341,68.2,猫派,抹茶
S0751,藤井 里佳,女,2-C,2024-06,36,52,36,47,62,233,46.6,犬派,煎茶
S0752,藤田 裕樹,男,3-B,2024-06,61,70,68,73,85,357,71.4,犬派,抹茶
S0753,鈴木 春香,女,3-D,2024-06,96,80,68,98,74,416,83.2,犬派,玉露
S0754,池田 康弘,男,2-D,2024-06,77,46,46,48,55,272,54.4,猫派,抹茶
S0755,渡辺 陽子,女,3-D,2024-06,57,93,78,79,100,407,81.4,犬派,玉露
S0756,中村 陽子,女,1-C,2024-06,77,72,80,89,48,366,73.2,犬派,抹茶
S0757,田中 香織,女,1-D,2024-06,100,91,79,74,100,444,88.8,猫派,玉露
S0758,藤井 康弘,男,1-C,2024-06,71,60,76,53,40,300,60,猫派,抹茶
S0759,鈴木 英樹,男,2-A,2024-06,55,96,76,77,77,381,76.2,犬派,抹茶
S0760,吉田 真綾,女,2-B,2024-06,58,60,79,48,52,297,59.4,猫派,抹茶
S0761,藤田 さゆり,女,1-C,2024-06,57,49,37,46,75,264,52.8,猫派,抹茶
S0762,田中 拓真,男,2-A,2024-06,78,64,68,86,85,381,76.2,猫派,抹茶
S0763,佐藤 里佳,女,2-A,2024-06,86,89,87,82,80,424,84.8,犬派,玉露
S0764,前田 健一,男,1-C,2024-06,73,100,84,73,81,411,82.2,犬派,玉露
S0765,斎藤 あすか,女,3-A,2024-06,51,50,50,53,56,260,52,猫派,抹茶
S0766,斎藤 篤司,男,1-B,2024-06,79,84,81,86,81,411,82.2,犬派,玉露
S0767,山口 美加子,女,1-C,2024-06,51,62,73,58,53,297,59.4,犬派,抹茶
S0768,鈴木 七夏,女,1-B,2024-06,60,59,51,63,68,301,60.2,犬派,抹茶
S0769,高橋 直人,男,3-A,2024-06,44,44,39,44,51,222,44.4,猫派,煎茶
S0770,木村 七夏,女,1-B,2024-06,48,42,40,53,43,226,45.2,犬派,煎茶
S0771,小林 直子,女,1-C,2024-06,75,53,78,59,51,316,63.2,猫派,抹茶
S0772,渡辺 裕美子,女,2-D,2024-06,62,74,69,62,74,341,68.2,猫派,抹茶
S0773,小林 くみ子,女,2-C,2024-06,44,44,45,25,31,189,37.8,猫派,煎茶
S0774,山本 七夏,女,3-D,2024-06,78,86,60,54,75,353,70.6,猫派,抹茶
S0775,近藤 七夏,女,1-D,2024-06,100,100,100,100,100,500,100,猫派,玉露
S0776,藤田 香織,女,1-C,2024-06,90,92,100,98,99,479,95.8,猫派,玉露
S0777,鈴木 美加子,女,2-A,2024-06,81,47,73,67,63,331,66.2,猫派,抹茶
S0778,渡辺 零,男,3-B,2024-06,32,50,71,66,56,275,55,犬派,抹茶
S0779,青木 翼,男,2-D,2024-06,57,61,59,39,40,256,51.2,猫派,抹茶
S0780,長谷川 春香,女,1-B,2024-06,82,99,77,91,100,449,89.8,犬派,玉露
S0781,藤田 あすか,女,1-D,2024-06,74,57,61,74,76,342,68.4,猫派,抹茶
S0782,佐藤 篤司,男,2-C,2024-06,82,56,68,91,86,383,76.6,猫派,抹茶
S0783,鈴木 明美,女,2-D,2024-06,77,89,83,64,89,402,80.4,猫派,玉露
S0784,中川 裕美子,女,1-C,2024-06,64,40,72,54,45,275,55,猫派,抹茶
S0785,松田 浩,男,1-D,2024-06,56,59,72,60,37,284,56.8,犬派,抹茶
S0786,斉藤 淳,男,3-A,2024-06,79,52,61,48,41,281,56.2,猫派,抹茶
S0787,佐々木 康弘,男,1-A,2024-06,64,58,81,56,52,311,62.2,猫派,抹茶
S0788,鈴木 篤司,男,2-B,2024-06,91,82,76,63,94,406,81.2,猫派,玉露
S0789,太田 京助,男,1-B,2024-06,78,83,80,99,72,412,82.4,犬派,玉露
S0790,鈴木 英樹,男,1-D,2024-06,53,63,61,62,51,290,58,犬派,抹茶
S0791,長谷川 桃子,女,1-D,2024-06,87,100,100,83,95,465,93,猫派,玉露
S0792,太田 直子,女,1-A,2024-06,88,65,70,70,67,360,72,猫派,抹茶
S0793,岡本 知実,女,1-A,2024-06,82,86,83,75,78,404,80.8,猫派,玉露
S0794,山下 加奈,女,3-C,2024-06,83,90,96,73,79,421,84.2,猫派,玉露
S0795,小林 稔,男,3-D,2024-06,56,72,74,56,63,321,64.2,猫派,抹茶
S0796,井上 洋介,男,1-A,2024-06,47,62,51,64,65,289,57.8,犬派,抹茶
S0797,伊藤 拓真,男,1-B,2024-06,80,91,67,68,82,388,77.6,犬派,抹茶
S0798,斎藤 里佳,女,2-C,2024-06,79,73,87,67,53,359,71.8,猫派,抹茶
S0799,加藤 くみ子,女,1-C,2024-06,74,80,81,69,65,369,73.8,犬派,抹茶
S0800,三浦 真綾,女,2-B,2024-06,43,68,63,76,47,297,59.4,犬派,抹茶
S0801,山田 裕太,男,2-A,2024-06,85,76,79,73,53,366,73.2,犬派,抹茶
S0802,渡辺 京助,男,1-D,2024-06,76,61,71,43,69,320,64,猫派,抹茶
S0803,中村 幹,女,2-D,2024-06,77,57,60,62,57,313,62.6,猫派,抹茶
S0804,伊藤 和也,男,3-A,2024-06,60,92,80,93,53,378,75.6,犬派,抹茶
S0805,森 直人,男,1-D,2024-06,30,38,27,39,43,177,35.4,犬派,煎茶
S0806,西村 千代,女,3-C,2024-06,81,80,73,79,69,382,76.4,犬派,抹茶
S0807,田中 治,男,3-A,2024-06,63,53,50,62,62,290,58,猫派,抹茶
S0808,斎藤 太一,男,1-D,2024-06,65,70,76,68,54,333,66.6,犬派,抹茶
S0809,小林 明美,女,1-A,2024-06,62,56,71,72,73,334,66.8,猫派,抹茶
S0810,小川 桃子,女,3-A,2024-06,56,55,58,56,55,280,56,猫派,抹茶
S0811,加藤 淳,男,2-A,2024-06,79,59,66,78,59,341,68.2,犬派,抹茶
S0812,後藤 学,男,3-B,2024-06,65,44,65,53,62,289,57.8,猫派,抹茶
S0813,石井 陽子,女,1-C,2024-06,63,39,58,39,69,268,53.6,猫派,抹茶
S0814,小林 拓真,男,3-B,2024-06,88,60,64,81,54,347,69.4,犬派,抹茶
S0815,坂本 幹,女,3-C,2024-06,64,49,64,61,44,282,56.4,猫派,抹茶
S0816,高橋 さゆり,女,3-B,2024-06,71,92,85,79,73,400,80,犬派,玉露
S0817,青木 拓真,男,3-C,2024-06,66,87,87,91,77,408,81.6,犬派,玉露
S0818,近藤 修平,男,1-D,2024-06,60,60,66,68,76,330,66,猫派,抹茶
S0819,岡本 学,男,1-C,2024-06,56,66,85,54,77,338,67.6,猫派,抹茶
S0820,山本 美加子,女,2-A,2024-06,55,68,79,67,61,330,66,犬派,抹茶
S0821,西村 あすか,女,2-D,2024-06,49,37,47,49,26,208,41.6,犬派,煎茶
S0822,吉田 治,男,2-D,2024-06,78,88,96,100,82,444,88.8,犬派,玉露
S0823,吉田 幹,女,1-D,2024-06,43,19,35,36,0,133,26.6,犬派,煎茶
S0824,中村 陽一,男,3-C,2024-06,41,19,32,47,44,183,36.6,猫派,煎茶
S0825,井上 和也,男,3-A,2024-06,79,57,61,82,89,368,73.6,猫派,抹茶
S0826,山口 涼平,男,2-B,2024-06,58,63,57,53,49,280,56,犬派,抹茶
S0827,阿部 幹,女,3-B,2024-06,100,100,100,91,100,491,98.2,猫派,玉露
S0828,松本 花子,女,2-C,2024-06,61,68,56,53,70,308,61.6,猫派,抹茶
S0829,斉藤 聡太郎,男,1-A,2024-06,58,42,71,67,69,307,61.4,猫派,抹茶
S0830,高橋 明美,女,2-C,2024-06,60,78,69,66,80,353,70.6,犬派,抹茶
S0831,山田 くみ子,女,1-B,2024-06,100,100,94,92,85,471,94.2,犬派,玉露
S0832,小林 晃,男,1-D,2024-06,75,84,57,46,60,322,64.4,犬派,抹茶
S0833,森 明美,女,3-D,2024-06,100,96,96,75,75,442,88.4,猫派,玉露
S0834,松田 拓真,男,1-A,2024-06,43,59,66,53,47,268,53.6,犬派,抹茶
S0835,山田 明美,女,3-A,2024-06,52,56,39,63,49,259,51.8,犬派,抹茶
S0836,山口 さゆり,女,2-A,2024-06,82,85,75,79,89,410,82,猫派,玉露
S0837,中村 さゆり,女,2-D,2024-06,56,69,71,81,79,356,71.2,犬派,抹茶
S0838,斎藤 裕樹,男,3-B,2024-06,63,66,63,74,79,345,69,犬派,抹茶
S0839,遠藤 京助,男,3-D,2024-06,84,83,84,69,76,396,79.2,猫派,抹茶
S0840,吉田 和也,男,1-C,2024-06,73,74,61,64,66,338,67.6,犬派,抹茶
S0841,山田 美加子,女,2-D,2024-06,71,51,52,61,50,285,57,猫派,抹茶
S0842,高橋 稔,男,1-B,2024-06,26,39,47,48,57,217,43.4,犬派,煎茶
S0843,坂本 明美,女,2-D,2024-06,73,69,69,92,74,377,75.4,犬派,抹茶
S0844,伊藤 舞,女,2-A,2024-06,63,79,81,86,81,390,78,犬派,抹茶
S0845,渡辺 真綾,女,2-B,2024-06,66,67,69,80,78,360,72,犬派,抹茶
S0846,伊藤 加奈,女,3-B,2024-06,100,54,76,81,74,385,77,猫派,抹茶
S0847,高橋 加奈,女,1-B,2024-06,38,52,64,63,48,265,53,犬派,抹茶
S0848,藤田 加奈,女,1-D,2024-06,86,58,71,76,73,364,72.8,猫派,抹茶
S0849,清水 舞,女,3-D,2024-06,67,72,89,65,90,383,76.6,猫派,抹茶
S0850,木村 舞,女,2-C,2024-06,84,72,81,65,72,374,74.8,猫派,抹茶
S0851,小川 直子,女,3-B,2024-06,61,72,59,73,87,352,70.4,犬派,抹茶
S0852,阿部 香織,女,2-B,2024-06,50,34,42,58,46,230,46,猫派,煎茶
S0853,鈴木 結衣,女,2-B,2024-06,84,80,70,87,84,405,81,犬派,玉露
S0854,山崎 舞,女,2-C,2024-06,37,19,33,43,36,168,33.6,猫派,煎茶
S0855,中村 春香,女,3-B,2024-06,71,67,50,65,69,322,64.4,犬派,抹茶
S0856,藤田 桃子,女,2-C,2024-06,82,90,86,67,77,402,80.4,猫派,玉露
S0857,木村 花子,女,2-A,2024-06,73,55,54,71,64,317,63.4,猫派,抹茶
S0858,鈴木 亮介,男,3-B,2024-06,93,96,100,88,100,477,95.4,猫派,玉露
S0859,山本 学,男,3-D,2024-06,57,33,52,38,71,251,50.2,猫派,抹茶
S0860,松田 涼平,男,2-C,2024-06,45,59,47,60,46,257,51.4,犬派,抹茶
S0861,小林 篤司,男,2-D,2024-06,57,46,62,66,63,294,58.8,猫派,抹茶
S0862,小林 直人,男,3-C,2024-06,60,75,77,94,73,379,75.8,犬派,抹茶
S0863,橋本 充,男,2-B,2024-06,25,28,13,45,19,130,26,犬派,煎茶
S0864,中川 舞,女,2-A,2024-06,65,91,73,71,81,381,76.2,犬派,抹茶
S0865,高橋 千代,女,3-D,2024-06,60,50,48,54,43,255,51,犬派,抹茶
S0866,佐藤 香織,女,3-D,2024-06,70,44,78,75,48,315,63,猫派,抹茶
S0867,斎藤 裕太,男,2-A,2024-06,48,47,46,25,58,224,44.8,猫派,煎茶
S0868,渡辺 直樹,男,1-C,2024-06,61,61,74,59,62,317,63.4,猫派,抹茶
S0869,斎藤 聡太郎,男,3-A,2024-06,56,45,69,54,72,296,59.2,猫派,抹茶
S0870,坂本 桃子,女,2-D,2024-06,73,61,82,76,60,352,70.4,猫派,抹茶
S0871,佐藤 直樹,男,1-A,2024-06,98,87,93,85,100,463,92.6,猫派,玉露
S0872,山口 千代,女,1-B,2024-06,93,91,98,83,90,455,91,猫派,玉露
S0873,佐々木 花子,女,2-D,2024-06,56,62,27,51,59,255,51,犬派,抹茶
S0874,渡辺 里佳,女,3-B,2024-06,64,74,61,56,80,335,67,猫派,抹茶
S0875,山田 知実,女,1-D,2024-06,79,84,94,86,90,433,86.6,猫派,玉露
S0876,小林 和也,男,2-D,2024-06,73,82,67,81,76,379,75.8,犬派,抹茶
S0877,鈴木 健一,男,1-B,2024-06,52,65,64,56,48,285,57,犬派,抹茶
S0878,田中 知実,女,2-C,2024-06,42,48,63,44,29,226,45.2,犬派,煎茶
S0879,石川 桃子,女,1-D,2024-06,79,60,78,68,73,358,71.6,猫派,抹茶
S0880,福田 幹,女,2-A,2024-06,79,100,96,88,96,459,91.8,犬派,玉露
S0881,坂本 春香,女,3-D,2024-06,100,75,87,100,95,457,91.4,猫派,玉露
S0882,加藤 幹,女,1-C,2024-06,54,62,56,53,57,282,56.4,犬派,抹茶
S0883,渡辺 学,男,3-A,2024-06,48,47,66,47,70,278,55.6,猫派,抹茶
S0884,藤井 浩,男,2-A,2024-06,67,67,53,59,57,303,60.6,犬派,抹茶
S0885,森 修平,男,3-B,2024-06,74,68,76,78,94,390,78,猫派,抹茶
S0886,山本 学,男,3-B,2024-06,71,75,61,53,67,327,65.4,猫派,抹茶
S0887,青木 春香,女,3-D,2024-06,98,67,92,64,90,411,82.2,猫派,玉露
S0888,池田 知実,女,1-D,2024-06,58,85,93,75,77,388,77.6,犬派,抹茶
S0889,鈴木 修平,男,1-D,2024-06,80,81,83,92,92,428,85.6,犬派,玉露
S0890,遠藤 千代,女,1-B,2024-06,58,56,56,54,54,278,55.6,猫派,抹茶
S0891,山口 千代,女,3-D,2024-06,37,20,47,34,38,176,35.2,猫派,煎茶
S0892,吉田 桃子,女,1-B,2024-06,61,77,50,48,65,301,60.2,犬派,抹茶
S0893,小林 亮介,男,2-A,2024-06,66,69,51,68,52,306,61.2,犬派,抹茶
S0894,小林 洋介,男,3-B,2024-06,58,72,70,60,57,317,63.4,犬派,抹茶
S0895,渡辺 花子,女,2-B,2024-06,76,91,75,94,71,407,81.4,犬派,玉露
S0896,斎藤 香織,女,1-C,2024-06,93,96,82,99,99,469,93.8,犬派,玉露
S0897,後藤 加奈,女,3-C,2024-06,43,54,53,69,60,279,55.8,犬派,抹茶
S0898,佐藤 加奈,女,3-D,2024-06,57,78,63,65,57,320,64,犬派,抹茶
S0899,鈴木 陽一,男,2-C,2024-06,59,72,58,76,62,327,65.4,犬派,抹茶
S0900,加藤 あすか,女,3-B,2024-06,100,84,97,91,69,441,88.2,猫派,玉露
S0901,木村 さゆり,女,3-A,2024-06,76,77,73,73,71,370,74,犬派,抹茶
S0902,小川 治,男,2-A,2024-06,59,69,57,67,66,318,63.6,犬派,抹茶
S0903,鈴木 直樹,男,2-A,2024-06,49,62,56,55,46,268,53.6,犬派,抹茶
S0904,藤原 京助,男,2-B,2024-06,76,77,69,62,71,355,71,猫派,抹茶
S0905,中村 真綾,女,2-B,2024-06,56,52,69,67,59,303,60.6,猫派,抹茶
S0906,井上 春香,女,2-B,2024-06,100,99,98,83,87,467,93.4,猫派,玉露
S0907,吉田 里佳,女,3-B,2024-06,68,75,62,69,70,344,68.8,犬派,抹茶
S0908,高橋 晃,男,2-C,2024-06,72,57,49,62,66,306,61.2,猫派,抹茶
S0909,高橋 裕太,男,1-C,2024-06,51,63,59,56,62,291,58.2,犬派,抹茶
S0910,三浦 花子,女,3-A,2024-06,51,62,51,51,74,289,57.8,猫派,抹茶
S0911,山田 七夏,女,1-D,2024-06,89,53,65,75,72,354,70.8,猫派,抹茶
S0912,青木 淳,男,1-D,2024-06,36,63,41,45,32,217,43.4,犬派,煎茶
S0913,高橋 春香,女,2-D,2024-06,73,84,84,77,74,392,78.4,犬派,抹茶
S0914,高橋 あすか,女,3-D,2024-06,27,45,53,58,35,218,43.6,犬派,煎茶
S0915,鈴木 知実,女,1-A,2024-06,56,39,31,42,42,210,42,猫派,煎茶
S0916,後藤 修平,男,1-C,2024-06,98,82,100,91,100,471,94.2,猫派,玉露
S0917,阿部 晃,男,2-B,2024-06,87,95,85,99,90,456,91.2,犬派,玉露
S0918,斉藤 直子,女,1-D,2024-06,99,89,83,83,54,408,81.6,犬派,玉露
S0919,斎藤 陽子,女,3-A,2024-06,68,69,51,60,57,305,61,犬派,抹茶
S0920,田中 晃,男,2-C,2024-06,100,87,73,79,94,433,86.6,猫派,玉露
S0921,林 京助,男,3-D,2024-06,42,55,61,54,42,254,50.8,犬派,抹茶
S0922,後藤 洋介,男,2-A,2024-06,82,81,77,78,68,386,77.2,犬派,抹茶
S0923,山崎 拓真,男,2-A,2024-06,100,100,100,100,94,494,98.8,犬派,玉露
S0924,長谷川 裕美子,女,2-C,2024-06,43,64,55,35,48,245,49,犬派,煎茶
S0925,小川 亮介,男,2-A,2024-06,64,65,69,44,47,289,57.8,猫派,抹茶
S0926,佐々木 稔,男,1-C,2024-06,58,57,71,59,91,336,67.2,猫派,抹茶
S0927,村上 さゆり,女,1-B,2024-06,59,64,46,67,65,301,60.2,犬派,抹茶
S0928,中村 直樹,男,1-A,2024-06,67,69,79,89,54,358,71.6,犬派,抹茶
S0929,小林 花子,女,3-C,2024-06,51,29,57,51,54,242,48.4,猫派,煎茶
S0930,藤田 智也,男,2-C,2024-06,67,70,67,51,67,322,64.4,猫派,抹茶
S0931,佐藤 香織,女,3-C,2024-06,100,99,100,90,100,489,97.8,猫派,玉露
S0932,山本 康弘,男,1-D,2024-06,72,70,57,59,71,329,65.8,猫派,抹茶
S0933,吉田 淳,男,2-B,2024-06,37,48,39,43,21,188,37.6,犬派,煎茶
S0934,田中 裕太,男,1-B,2024-06,63,49,44,67,62,285,57,犬派,抹茶
S0935,高橋 結衣,女,1-D,2024-06,55,43,52,55,45,250,50,猫派,抹茶
S0936,田中 くみ子,女,1-C,2024-06,90,83,85,66,94,418,83.6,猫派,玉露
S0937,渡辺 幹,女,2-D,2024-06,59,70,76,73,57,335,67,犬派,抹茶
S0938,加藤 直樹,男,3-A,2024-06,80,86,73,91,83,413,82.6,犬派,玉露
S0939,中村 香織,女,3-C,2024-06,72,73,85,100,100,430,86,犬派,玉露
S0940,高橋 桃子,女,2-D,2024-06,57,58,63,65,45,288,57.6,犬派,抹茶
S0941,中島 知実,女,3-A,2024-06,50,79,67,58,74,328,65.6,犬派,抹茶
S0942,渡辺 康弘,男,3-D,2024-06,77,55,86,72,77,367,73.4,猫派,抹茶
S0943,鈴木 結衣,女,1-D,2024-06,72,42,52,67,59,292,58.4,猫派,抹茶
